name,tailpipe_co2
Audi A5 Sportback 3.0 TFSI quattro S-Tronic Coupe Auto (2014-2017),178
Audi S5 Sportback 3.0 TFSI quattro S-Tronic Coupe Other (2014-2017),179
Nissan Pathfinder HEV Wagon CVT (2014-2016),200
Holden Captiva Series 2 7 LS Wagon Auto (2014),200
Mercedes-Benz S Class S400L Sedan Auto (2014),184
Mercedes-Benz S Class S400L Sedan Auto (2014-2017),184
Mercedes-Benz CLS Class CLS400 Sedan Auto (2014-2016),181
Honda CR-V VTi 2WD Wagon Manual (2014-2017),182
Honda CR-V VTi 2WD Wagon Auto (2014-2017),179
Honda CR-V VTiS 2WD Wagon Auto (2014-2017),179
Honda CR-V VTiL 2WD Wagon Auto (2014-2017),179
Volkswagen Scirocco R Coupe Manual (2014-2015),189
Volkswagen Scirocco R Coupe Auto (2014-2015),192
Volkswagen Touareg 150 TDI Wagon Auto (2014-2015),190
Volkswagen Touareg V6 TDI Wagon Auto (2014-2015),196
Volkswagen Touareg V6 TDI 4XMOTION Wagon Auto (2014-2015),196
Porsche 911 Carerra Cabrio Convertible Auto (2014-2015),198
Infiniti Q70 Sedan Auto (2014-2015),199
Mercedes-Benz SL Class SL400 Convertible Auto (2014-2016),181
Ford Falcon Sedan Auto (2014-2017),189
Holden Captiva 7 LS Wagon Auto (2014-2016),200
Holden Cruze SRi-Z series Sedan Auto (2014-2015),186
Holden Cruze SRi-Z series Hatch Auto (2014-2015),186
Holden Cruze Equipe Sedan Auto (2014-2015),176
Holden Cruze Equipe Hatch Auto (2014-2015),176
Holden Cruze Z series Sedan Auto (2014-2015),176
Volkswagen Jetta 155TSI Highline Sedan Auto (2014-2015),180
Mercedes-Benz CLS Class CLS400 Sedan Auto (2014-2018),180
Kia Soul Si Hatch Auto (2014-2021),188
Land Rover LC P200 AWD Auto 5 seats Wagon Auto (2014-2025),195
Land Rover LC P200 AWD Auto 7 seats Wagon Auto (2014-2025),195
Land Rover LC P250 AWD Auto 5 seats Wagon Auto (2014-2025),195
Land Rover LC P250 AWD Auto 7 seats Wagon Auto (2014-2025),195
Land Rover LC P200 AWD Auto 5 seats Wagon Auto (2014-2025),195
Land Rover LC P200 AWD Auto 7 seats Wagon Auto (2014-2025),195
Land Rover LC P250 AWD Auto 5 seats Wagon Auto (2014-2025),195
Land Rover LC P250 AWD Auto 7 seats Wagon Auto (2014-2025),195
Land Rover LC P200 AWD Auto 5 seats Wagon Auto (2014-2024),195
Land Rover LC P200 AWD Auto 7 seats Wagon Auto (2014-2024),195
Land Rover LC P250 AWD Auto 5 seats Wagon Auto (2014-2024),195
Land Rover LC P250 AWD Auto 7 seats Wagon Auto (2014-2024),195
Porsche Panamera Sedan Auto (2013-2016),196
Porsche Panamera Sedan Auto (2013-2016),196
Jeep Compass Sport Wagon Auto (2013-2017),194
Jeep Compass North Wagon Auto (2013-2017),194
Jeep Patriot Sport Wagon Auto (2013-2016),194
Volkswagen Jetta 147TSI Highline Sedan Auto (2013),183
Volkswagen Scirocco R Hatch Manual (2013),189
Volkswagen Scirocco R Hatch Auto (2013),192
Volkswagen Touareg 150 TDI Wagon Auto (2013),190
Volkswagen Touareg V6 TDI Wagon Auto (2013),196
Volkswagen Touareg V6 TDI 4XMOTION Wagon Auto (2013),196
Volkswagen Passat 118TSI Wagon Auto (2013),176
Audi Q5 2.0 TFSI quattro Tiptronic Wagon Auto (2013-2016),184
Peugeot 4008 Active Wagon CVT (2013-2017),185
Peugeot 4008 Allure Wagon Manual (2013-2017),181
Peugeot 4008 Allure Wagon Manual (2013-2017),186
Peugeot 4008 Allure Wagon CVT (2013-2017),192
Jeep Grand Cherokee Laredo Wagon Auto (2013-2022),198
Jeep Grand Cherokee Limited Wagon Auto (2013-2022),198
Jeep Grand Cherokee Overland Wagon Auto (2013-2022),198
Volkswagen Eos 155TSI Convertible Auto (2013),179
Ssangyong Stavic SV200 Wagon Manual (2013-2025),199
Ssangyong Korando D20T AWD Wagon Auto (2013-2025),199
Ssangyong Actyon Sports II A200S Utility Manual (2013-2025),192
Honda Accord VTi Sedan Auto (2013-2019),187
Honda Accord VTiS Sedan Auto (2013-2019),187
Honda Accord VTiL Sedan Auto (2013-2019),192
Holden Cruze CD Sedan Auto (2013),176
Holden Cruze CD Hatch Auto (2013),176
Holden Cruze CDX Hatch Auto (2013),176
Holden Malibu CD Sedan Auto (2013-2017),192
Holden Malibu CDX Sedan Auto (2013-2017),192
Holden Commodore Evoke Sedan Auto (2013-2015),198
Tata Xenon Single Cab 4x2 Utility Manual (2013-2025),196
Tata Xenon Single Cab 4x4 Utility Manual (2013-2025),196
Tata Xenon Double Cab 4x2 Utility Manual (2013-2025),196
Tata Xenon Double Cab 4x4 Utility Manual (2013-2025),196
Tata Xenon Single Cab 4x2 Cab-chassis Manual (2013-2025),196
Tata Xenon Single Cab 4x4 Cab-chassis Manual (2013-2025),196
Citroen C5 Tourer Seduction 120kW HDi Auto Wagon Auto (2013-2014),181
Citroen C5 Exclusive 115kW Turbo Petrol Auto Sedan Auto (2013-2014),179
Volvo XC60 D4 Wagon Auto (2013-2014),182
Skoda Yeti Ambition 118TSI Wagon Manual (2013-2014),197
Skoda Yeti Ambition 112TSI Wagon Auto (2013-2014),194
Renault Megane R.S. GT220 Wagon Manual (2013-2014),182
Kia Cerato Hatch 1.8 MPi Hatch Auto (2013-2014),184
Kia Cerato Hatch 1.8 MPi Hatch Auto (2013-2016),177
Renault Megane Hatch Hatch CVT (2013-2014),181
Renault Megane Wagon Wagon CVT (2013-2014),182
Renault Megane GT220 Wagon Manual (2013-2014),182
Kia Sportage 2.0 Wagon Auto (2013-2014),189
Skoda Octavia RS 147TSI Sedan Manual (2013-2014),179
Skoda Octavia RS 147TSI Sedan Auto (2013-2014),184
Skoda Octavia RS 147TSI Wagon Manual (2013-2014),179
Skoda Octavia RS 147TSI Wagon Auto (2013-2014),184
Ford Transit Custom 330L Van Manual (2013-2017),191
Subaru Outback 2.5i Wagon CVT (2013-2019),185
Subaru Liberty 2.5i Sedan CVT (2013-2019),182
Subaru Liberty 2.5i Premium Sedan CVT (2013-2019),182
Subaru Liberty 2.5i Wagon CVT (2013-2019),185
Subaru Liberty 2.5i Premium Wagon CVT (2013-2019),185
Subaru Liberty 2.5X SDN Sedan CVT (2013-2019),185
BMW X1 xDrive28i Wagon Manual (2013-2017),182
Kia Cerato 2.0 GDi Sedan Manual (2013-2016),176
Kia Cerato 2.0 GDi Sedan Auto (2013-2016),177
Kia Rondo 2.0 GDi Wagon Auto (2013-2017),184
Kia Rondo 2.0 GDi Wagon Auto (2013-2017),184
Toyota RAV4 2WD Wagon Manual (2013-2015),179
Toyota RAV4 Wagon Auto (2013-2015),198
Toyota RAV4 Wagon Manual (2013-2015),200
Nissan Pulsar Hatch Manual (2013-2017),185
Nissan Pulsar Hatch CVT (2013-2017),187
Mercedes-Benz GL Class GL350 BlueTEC Wagon Auto (2013-2016),199
Mercedes-Benz E Class E400 Convertible Auto (2013-2016),180
BMW 3 Series Gran Turismo 335i Hatch Manual (2013-2015),189
BMW 3 Series Gran Turismo 335i Hatch Auto (2013-2015),179
Lexus LS600hL Hybrid Sedan CVT (2013-2015),199
Lexus LS600h Hybrid Sedan CVT (2013-2015),199
Mercedes-Benz E Class E400 Sedan Auto (2013-2016),177
Mercedes-Benz E Class E400T Wagon Auto (2013-2016),185
Opel Astra OPC Hatch Manual (2013-2016),189
Kia Rondo 2.0 GDi Wagon Manual (2013-2014),179
Kia Rondo 2.0 GDi Wagon Manual (2013-2014),179
Ssangyong Korando D20T Wagon Auto (2013-2014),194
Great Wall X Series X200 TDi Wagon Manual (2013-2014),199
Audi TTRS Coupe 2.5 TFSI Plus S-Tronic quattro Coupe Auto (2013-2014),197
Audi TTRS Plus Coupe 2.5 TFSI 6 Spd Manual Coupe Auto (2013-2025),197
BMW 4 Series 435i Coupe Manual (2013-2020),189
BMW X5 M50d Wagon Auto (2013-2020),177
BMW X1 xDrive28i Wagon Manual (2013),182
BMW 5 Series 535i Sedan Auto (2013-2017),183
BMW 5 Series 535i Wagon Auto (2013-2020),186
Volkswagen Golf R Hatch Auto (2013-2014),197
Subaru Forester 2.5i Wagon CVT (2013-2019),187
Subaru Forester 2.5i-L Wagon CVT (2013-2019),187
Subaru Forester 2.5i-L ES Wagon CVT (2013-2019),187
Subaru Forester 2.5i-S ES Wagon CVT (2013-2019),187
Subaru Forester 2.0XT Wagon CVT (2013-2019),197
Subaru Forester 2.0XT ES Premium Wagon CVT (2013-2019),197
Proton Preve GX Sedan CVT (2013-2025),191
Land Rover Range Rover TDV6 3.0L Wagon Auto (2013-2016),196
Kia Cerato Koup 1.6 Turbo Coupe Auto (2013-2016),190
BMW X1 xDrive28i Wagon Manual (2013),182
BMW 5 Series 535i Sedan Auto (2013-2017),183
BMW 5 Series 535i Wagon Auto (2013-2020),186
Citroen C5 Tourer Seduction 120kW HDi Auto Wagon Auto (2013-2014),181
Citroen C5 Exclusive 115kW Turbo Petrol Auto Sedan Auto (2013-2014),179
Volvo XC60 D4 Wagon Auto (2013-2014),182
Skoda Yeti Ambition 118TSI Wagon Manual (2013-2014),197
Skoda Yeti Ambition 112TSI Wagon Auto (2013-2014),194
Renault Megane R.S. GT220 Wagon Manual (2013-2014),182
Kia Cerato Hatch 1.8 MPi Hatch Auto (2013-2014),184
Kia Cerato Hatch 1.8 MPi Hatch Auto (2013-2016),177
BMW X1 xDrive28i Wagon Manual (2013-2017),182
Kia Cerato 2.0 GDi Sedan Manual (2013-2016),176
Kia Cerato 2.0 GDi Sedan Auto (2013-2016),177
Kia Rondo 2.0 GDi Wagon Auto (2013-2017),184
Kia Rondo 2.0 GDi Wagon Auto (2013-2017),184
Mercedes-Benz E Class E400 Convertible Auto (2013-2016),180
BMW 3 Series Gran Turismo 335i Hatch Manual (2013-2015),189
BMW 3 Series Gran Turismo 335i Hatch Auto (2013-2015),179
Mercedes-Benz E Class E400 Sedan Auto (2013-2016),177
Mercedes-Benz E Class E400T Wagon Auto (2013-2016),185
Opel Astra OPC Hatch Manual (2013-2016),189
Kia Rondo 2.0 GDi Wagon Manual (2013-2014),179
Kia Rondo 2.0 GDi Wagon Manual (2013-2014),179
Ssangyong Korando D20T Wagon Auto (2013-2014),194
Great Wall X Series X200 TDi Wagon Manual (2013-2014),199
Audi TTRS Coupe 2.5 TFSI Plus S-Tronic quattro Coupe Auto (2013-2014),197
Audi TTRS Plus Coupe 2.5 TFSI 6 Spd Manual Coupe Auto (2013-2025),197
Kia Sportage 2.0 Wagon Auto (2013-2014),189
Skoda Octavia RS 147TSI Sedan Manual (2013-2014),179
Skoda Octavia RS 147TSI Sedan Auto (2013-2014),184
Skoda Octavia RS 147TSI Wagon Manual (2013-2014),179
Skoda Octavia RS 147TSI Wagon Auto (2013-2014),184
Ford Transit Custom 330L Van Manual (2013-2017),191
Volkswagen Golf R Hatch Auto (2013-2014),197
Ford Transit Custom 290S Van Manual (2013-2017),186
Citroen C5 Seduction 115kW Turbo Petrol Auto Sedan Auto (2013-2014),179
Renault Megane Hatch Hatch CVT (2013-2014),181
Renault Megane Wagon Wagon CVT (2013-2014),182
Renault Megane GT220 Wagon Manual (2013-2014),182
Volkswagen Transporter VAN LWB Van Manual (2013-2014),198
Volkswagen Transporter VAN SWB RUNNER Van Manual (2013-2014),198
Citroen C4 AIRCROSS Exclusive 110kW 2WD Petrol CVT Wagon CVT (2013-2014),185
Citroen C5 Seduction 120kW HDi Auto Sedan Auto (2013-2014),179
Citroen C4 AIRCROSS Exclusive 110kW 2WD Petrol CVT Wagon CVT (2013-2014),185
Volkswagen Transporter VAN SWB Van Manual (2013-2014),198
Citroen C4 AIRCROSS Exclusive 110kW 4WD Petrol CVT Wagon CVT (2013-2014),192
Citroen C5 Exclusive 120kW HDi Auto Sedan Auto (2013-2014),179
Citroen C5 Tourer Exclusive 120kW HDi Auto Wagon Auto (2013-2014),181
Citroen C4 AIRCROSS Exclusive 110kW 2WD Petrol CVT Wagon CVT (2013-2014),185
Mercedes-Benz CLS Class CLS350 BlueEFFICIENCY Wagon Auto (2013-2014),191
Ford Kuga Ambiente Wagon Auto (2013-2015),179
Ford Kuga Trend Wagon Auto (2013-2015),186
Ford Kuga Titanium Wagon Auto (2013-2015),186
Holden Cruze Equipe Sedan Auto (2013-2015),176
Holden Cruze CDX Sedan Auto (2013-2015),176
Holden Cruze SRi V Sedan Auto (2013-2015),186
Holden Cruze SRi Sedan Auto (2013-2015),186
Holden Cruze Equipe Hatch Auto (2013-2015),176
Holden Cruze SRi V Hatch Auto (2013-2015),186
Holden Cruze SRi Hatch Auto (2013-2015),186
Holden Cruze Equipe Hatch Auto (2013-2015),176
Holden Cruze Equipe Sedan Auto (2013-2015),176
Holden Cruze CDX Sedan Auto (2013-2015),176
Hyundai i30 SR 2.0 GDi Hatch Auto (2013-2015),178
BMW 3 Series 335i Sedan Manual (2012-2015),186
Ford Transit 280S Van Manual (2012-2016),189
Ford Transit 280S ECO Van Manual (2012-2016),189
Renault Koleos Wagon Auto (2012-2016),200
Porsche 911 Carerra Coupe Auto (2012-2015),194
Volvo V40 T4 Hatch Auto (2012-2015),177
Porsche Boxster Convertible Manual (2012-2015),192
Porsche Boxster Convertible Auto (2012-2015),180
Porsche Boxster S Convertible Auto (2012-2015),188
BMW 6 Series 640i Gran Coupe Sedan Auto (2012-2025),183
Hyundai Santa Fe 2.2R CRDi Wagon Auto (2012-2016),192
BMW 7 Series 740i Sedan Auto (2012-2016),184
BMW 7 Series 740Li Sedan Auto (2012-2016),184
BMW 7 Series 750i Sedan Auto (2012-2016),199
BMW 7 Series 750Li Sedan Auto (2012-2016),199
Mercedes-Benz C Class C350 BlueEFFICIENCY Coupe Auto (2012-2016),184
Porsche 911 Carerra Coupe Auto (2012),194
BMW 1 Series M135i Hatch Manual (2012-2016),188
Volkswagen Touareg 150 TDI Wagon Auto (2012),190
Volkswagen Touareg V6 TDI Wagon Auto (2012),196
Volkswagen Jetta 147TSI Highline Sedan Auto (2012),183
Volkswagen Eos 155TSI Convertible Auto (2012),179
Volkswagen Passat 118TSI Wagon Auto (2012),176
Volkswagen Transporter VAN SWB Van Manual (2012),198
Volkswagen Transporter VAN LWB Van Manual (2012),198
Volkswagen Golf GTI Hatch Manual (2012),180
Volkswagen Golf GTI Hatch Auto (2012),178
Volkswagen Golf GTI Hatch Manual (2012),180
Volkswagen Golf GTI Hatch Auto (2012),178
Volkswagen Golf R Hatch Auto (2012),197
Volkswagen Touareg V6 TDI 4XMOTION Wagon Auto (2012),196
Volkswagen Scirocco R Hatch Manual (2012),189
Volkswagen Scirocco R Hatch Auto (2012),192
Skoda Octavia RS 147TSI Sedan Manual (2012),179
Skoda Octavia RS 147TSI Sedan Auto (2012),184
Skoda Octavia RS 147TSI Wagon Manual (2012),179
Skoda Octavia RS 147TSI Wagon Auto (2012),184
Skoda Yeti 1.8 118kW TSI Wagon Manual (2012),197
Skoda Yeti 1.8 112kW TSI Wagon Auto (2012),194
Audi Q5 2.0 TFSI quattro Tiptronic Wagon Auto (2012-2013),184
Peugeot 4008 Active Wagon Manual (2012-2017),181
Peugeot 4008 Allure Wagon CVT (2012-2017),185
Ssangyong Actyon Sports II A200S Utility Manual (2012-2025),195
Ssangyong Actyon Sports 2WD Utility Manual (2012-2013),192
Ssangyong Korando G20DF Wagon Auto (2012-2025),185
Mitsubishi ASX Wagon Manual (2012-2013),181
Mitsubishi ASX ASPIRE Wagon Manual (2012-2013),181
Mitsubishi ASX Wagon CVT (2012-2013),185
Mitsubishi ASX ASPIRE Wagon CVT (2012-2013),185
Mitsubishi ASX ASPIRE Wagon CVT (2012-2013),192
Citroen C4 AIRCROSS Wagon Manual (2012-2013),181
Citroen C4 AIRCROSS Wagon CVT (2012-2013),185
Citroen C4 AIRCROSS Wagon Manual (2012-2013),186
Citroen C4 AIRCROSS Wagon CVT (2012-2013),192
Citroen DS4 Sedan Auto (2012-2013),178
Jeep Patriot Sport Wagon CVT (2012-2016),192
Volkswagen Touareg V6 TDI 4XMOTION Wagon Auto (2012),196
Jeep Compass Limited Wagon CVT (2012-2017),199
Audi A4 3.0 TFSI quattro S-Tronic Sedan Other (2012-2016),190
Toyota 86 GT Coupe Manual (2012-2017),181
Toyota 86 GTS Coupe Manual (2012-2017),181
Chrysler 300 300 Limited Sedan Auto (2012-2017),185
Chrysler 300 300C (18 Inch Wheels) Sedan Auto (2012-2017),185
Chrysler 300 300C (20 Inch Wheels) Sedan Auto (2012-2017),191
Chrysler 300 300C Luxury Sedan Auto (2012-2017),191
Ford Transit 280M Van Manual (2012),194
Ford Transit 280M Van Manual (2012-2016),189
Honda Civic Sport Sedan Auto (2012-2025),178
Jeep Compass Sport Wagon CVT (2012-2015),190
Subaru BRZ Coupe Manual (2012-2017),181
Volkswagen Golf GTI Edition 35 Hatch Manual (2012-2013),194
Volkswagen Golf GTI Edition 35 Hatch Auto (2012-2013),190
Holden Captiva Series 2 7 SX Wagon Auto (2012-2014),200
Suzuki Kizashi Sport AWD Sedan CVT (2012-2020),198
Land Rover Range Rover Evoque Si4 Coupe Auto (2012-2014),199
Mercedes-Benz M Class ML350CDI BlueTEC Wagon Auto (2012-2014),192
Land Rover Range Rover Evoque Si4 Wagon Auto (2012-2014),199
Mercedes-Benz SLK Class SLK55 AMG Convertible Auto (2012-2014),197
Mercedes-Benz CLS Class CLS350 BlueEFFICIENCY Sedan Auto (2012-2014),185
Ford Falcon XT Sedan Auto (2012-2014),192
Mercedes-Benz SL Class SL350 BlueEFFICIENCY Convertible Auto (2012-2014),192
Volvo V40 T5 Hatch Auto (2012-2014),189
BMW X5 M50d Wagon Auto (2012-2014),199
BMW 5 Series Gran Turismo 535i GT Hatch Auto (2012-2014),192
Honda CR-V VTi 2WD Wagon Manual (2012-2015),182
Honda CR-V VTi 2WD Wagon Auto (2012-2015),179
Kia Sorento Si Wagon Auto (2012-2015),192
Kia Sorento SLi Wagon Auto (2012-2015),192
Kia Sorento Platinum Wagon Auto (2012-2015),192
Audi A5 Cabriolet 3.0TFSI quattro S-Tronic Convertible Auto (2012-2014),199
Audi S5 Cabriolet 3.0T quattro S-Tronic Convertible Other (2012-2014),199
Audi A6 3.0T quattro S-Tronic Sedan Auto (2012-2015),190
Audi A7 3.0T quattro S-Tronic Sedan Auto (2012-2015),190
Porsche 911 Carerra Coupe Auto (2012-2015),194
Mercedes-Benz C Class C300 BlueEFFICIENCY Sedan Auto (2012-2014),184
Renault Megane Coupe-Cabriolet 18 Convertible CVT (2012-2014),195
Renault Megane Sport 265 Coupe Manual (2012-2014),190
Infiniti M Sedan M30d Sedan Auto (2012-2014),199
Audi S4 3.0 TFSI quattro S-Tronic Sedan Other (2012-2014),190
Audi S4 Avant 3.0 TFSI quattro S-Tronic Wagon Other (2012-2014),197
Audi A5 Coupe 3.0TFSI quattro S-Tronic Coupe Auto (2012-2014),190
Audi A5 Sportback 3.0TFSI quattro S-Tronic Coupe Auto (2012-2014),190
Audi S5 3.0TFSI quattro S-Tronic Coupe Auto (2012-2014),190
Audi S5 Sportback 3.0T quattro S-Tronic Coupe Other (2012-2014),190
Porsche Cayenne Hybrid Wagon Auto (2012-2014),193
Hyundai Veloster SR 1.6 Turbo Hatch Auto (2012-2015),181
Hyundai i40 2.0 Active Sedan Auto (2012-2015),176
Hyundai i40 2.0 Elite Sedan Auto (2012-2015),179
Hyundai i40 2.0 Premium Sedan Auto (2012-2015),179
Audi Q3 2.0 TFSI quattro S-Tronic Wagon Auto (2012-2015),179
Audi Q3 2.0 TFSI quattro S-Tronic Wagon Auto (2012-2015),179
Volvo V40 T4 Hatch Auto (2012-2015),177
Porsche Boxster Convertible Manual (2012-2015),192
Porsche Boxster Convertible Auto (2012-2015),180
Porsche Boxster S Convertible Auto (2012-2015),188
Peugeot 4007 ST Wagon Manual (2011-2012),185
Volkswagen Golf GTI Adidas 155kW Hatch Auto (2011),178
Volkswagen Jetta 147TSI Highline Sedan Auto (2011),183
Volkswagen Golf GTI 155kW Hatch Manual (2011),180
Volkswagen Golf GTI 155kW Hatch Auto (2011),178
Volkswagen Golf GTI 155kW Hatch Manual (2011),180
Volkswagen Golf GTI 155kW Hatch Auto (2011),178
Volkswagen Golf R 188kW Hatch Auto (2011),197
Volkswagen Golf R 188kW Hatch Auto (2011),197
Alfa Romeo 159 1750 TBi Sedan Manual (2011),189
Alfa Romeo 159 1750 TBi Sportwagon Sedan Manual (2011),194
Jeep Patriot Sport Wagon Manual (2011-2016),196
Toyota Camry Sedan Auto (2011-2016),183
Nissan Dualis 2WD Wagon Manual (2011),192
Saab 9-5 GEN II Vector Sedan Auto (2011-2013),177
Volvo S60 D5 Sedan Auto (2011-2013),189
Volvo V60 D5 Wagon Auto (2011-2013),188
Chery J3 Hatch Manual (2011-2013),200
BMW 3 Series 325i Coupe Auto (2011-2014),194
BMW 3 Series 325i Coupe Manual (2011-2014),185
MINI Cooper FWD Countryman Wagon Auto (2011-2017),177
MINI Cooper S AWD Countryman Wagon Auto (2011-2017),189
Renault Fluence Sedan CVT (2011-2016),185
Alfa Romeo 159 1750 TBi Sedan Manual (2011),189
BMW 6 Series 640i Coupe Auto (2011-2025),181
Mercedes-Benz SLK Class SLK350 BlueEFFICIENCY Convertible Auto (2011-2016),194
Porsche Cayenne Hybrid Wagon Auto (2011),193
Peugeot 308 CC Allure Convertible Auto (2011-2019),179
Volkswagen Passat 118TSI Wagon Auto (2011),176
Volkswagen EOS 155TSI Convertible Auto (2011),179
Jeep Wrangler Sport Wagon Manual (2011),187
Jeep Wrangler Unlimited Sport Wagon Manual (2011),194
Skoda Octavia RS 147TSI Sedan Manual (2011),179
Skoda Octavia RS 147TSI Sedan Auto (2011),184
Skoda Octavia RS 147TSI Wagon Manual (2011),179
Skoda Octavia RS 147TSI Wagon Auto (2011),184
Mercedes-Benz CLS Class CLS350 BlueEFFICIENCY Sedan Auto (2011-2012),200
Audi A6 3.0T quattro S-Tronic Sedan Auto (2011-2012),190
Audi A7 3.0T quattro S-Tronic Sedan Auto (2011-2012),190
Mercedes-Benz C Class C350 BlueEFFICIENCY Coupe Auto (2011-2012),194
Renault Megane Hatch Hatch Manual (2011-2013),190
Renault Megane Hatch Hatch CVT (2011-2013),186
BMW 3 Series 323i Touring Wagon Manual (2011-2013),189
BMW 3 Series 323i Touring Wagon Auto (2011-2013),196
BMW 3 Series 320iT Wagon Manual (2011-2013),178
BMW 3 Series 320iT Wagon Auto (2011-2013),180
Ssangyong Korando S Wagon Auto (2011-2013),194
Ssangyong Korando SX Wagon Auto (2011-2013),199
Hyundai i45 2.0 Active Sedan Manual (2011-2013),188
Hyundai i45 2.0 Active Sedan Auto (2011-2013),180
Renault Clio Sport 200 Hatch Manual (2011-2013),195
Kia Sportage 2.0 DA Wagon Auto (2011-2013),198
Land Rover Freelander 2 XS Wagon Auto (2011-2024),185
Land Rover Freelander 2 SE Wagon Auto (2011-2024),185
Land Rover Freelander 2 HSE Wagon Auto (2011-2024),185
BMW 6 Series 640i Convertible Auto (2011-2025),185
Volkswagen EOS 155TSI Convertible Auto (2011),184
Volvo S60 D5 Sedan Auto (2011),189
Volvo V60 D5 Wagon Auto (2011),188
BMW 3 Series 323i Sedan Manual (2011-2012),185
BMW 3 Series 323i Sedan Auto (2011-2012),194
BMW 3 Series 325i Sedan Manual (2011-2012),185
BMW 3 Series 325i Sedan Auto (2011-2012),194
BMW 3 Series 320i Sedan Manual (2011-2012),176
BMW 3 Series 320i Sedan Auto (2011-2012),176
Mercedes-Benz C Class C300 BlueEFFICIENCY Sedan Auto (2011-2012),194
Mercedes-Benz E Class E250 BlueEFFICIENCY Convertible Auto (2011-2012),178
Mercedes-Benz E Class E350 BlueEFFICIENCY Coupe Auto (2011-2013),198
Mercedes-Benz E Class E350 BlueEFFICIENCY Sedan Auto (2011-2013),199
Holden Cruze CD Sedan Auto (2011-2013),176
Holden Cruze CDX Sedan Auto (2011-2013),176
Mercedes-Benz Vito 116CDI SWB Van Manual (2011-2014),195
Mercedes-Benz Vito 116CDI LWB Van Manual (2011-2014),195
Mercedes-Benz Vito 113CDI Crew Cab Van Manual (2011-2014),195
Alfa Romeo 159 1750 TBi Sedan Manual (2011-2014),182
Alfa Romeo 159 1750 TBi Sportwagon Wagon Manual (2011-2014),186
Dodge Caliber SXT Hatch CVT (2011-2014),195
Peugeot 308 Allure Hatch Auto (2011-2014),176
Peugeot 4007 ST Wagon Auto (2011-2014),189
Peugeot 4007 SV Wagon Auto (2011-2014),189
BMW 3 Series 325i Convertible Manual (2011-2014),195
BMW 1 Series 120i Coupe Manual (2011-2014),189
BMW 1 Series 120i Coupe Auto (2011-2014),182
Alfa Romeo Giulietta 1750 TBi Hatch Manual (2011-2015),177
Audi A6 2.8 quattro S-Tronic Sedan Auto (2011-2015),187
